step,env,gait,vx_cmd,bvx,bvy,yaw_deg,ct_FL,ct_FR,ct_RL,ct_RR,cpg_r_FL,cpg_r_FR,cpg_r_RL,cpg_r_RR,cpg_theta_FL,cpg_theta_FR,cpg_theta_RL,cpg_theta_RR,FL_hip,FL_thigh,FL_calf,FR_hip,FR_thigh,FR_calf,RL_hip,RL_thigh,RL_calf,RR_hip,RR_thigh,RR_calf
11,0,walk,0.5,-0.12242943048477173,-0.042864907532930374,3.277670111688661,1,0,0,1,1.9879324436187744,1.9146617650985718,1.8050966262817383,1.9613697528839111,3.3923022747039795,0.584075391292572,1.9615215063095093,5.296232223510742,-2.418536901473999,-0.920417308807373,3.191660165786743,1.6196274757385254,6.521164894104004,-0.5655498504638672,-0.38152608275413513,-5.6957173347473145,-2.5287184715270996,-0.475040078163147,3.506150007247925,-0.4773416519165039
12,0,walk,0.5,-0.1981784999370575,-0.07361386716365814,4.116937503360206,1,0,0,1,1.952026128768921,1.692103385925293,1.8808234930038452,1.9709190130233765,3.609116792678833,0.7110133767127991,2.064871311187744,5.308948040008545,-1.9487336874008179,-1.283394694328308,3.4848246574401855,1.7928473949432373,5.167781829833984,-2.477051019668579,-0.26278960704803467,-6.534846782684326,-1.2180511951446533,-0.1873760223388672,2.4372739791870117,-1.2974517345428467
13,0,walk,0.5,-0.25739824771881104,-0.0876389667391777,4.899365127975962,1,0,0,1,1.7999238967895508,1.4424211978912354,1.9316831827163696,1.8888392448425293,3.8325631618499756,0.7865498065948486,2.1988189220428467,5.364447593688965,-1.276759147644043,-1.527794361114502,3.523715019226074,1.1872730255126953,2.368624448776245,-3.3201634883880615,-0.07571057975292206,-6.6437602043151855,0.08187807351350784,0.35086339712142944,1.80515456199646,-0.715980052947998
14,0,walk,0.5,-0.49500182271003723,-0.037847839295864105,5.6096697969377916,1,0,0,1,1.6494344472885132,1.2602252960205078,1.962404727935791,1.7565680742263794,3.9078562259674072,0.7710604667663574,2.2541909217834473,5.3892316818237305,-0.5306978821754456,-1.5860599279403687,3.3756651878356934,0.44311198592185974,-0.5258188843727112,-2.928169012069702,0.016595302149653435,-5.859472274780273,0.5347983241081238,0.9269516468048096,1.3024531602859497,-0.2866561710834503
15,0,walk,0.5,-0.5129228234291077,-0.036780934780836105,6.14170396724135,1,0,0,1,1.6307322978973389,1.1456291675567627,1.9798859357833862,1.7399319410324097,3.9486453533172607,0.7501144409179688,2.2762956619262695,5.414553165435791,0.05251561105251312,-1.8116495609283447,3.1316990852355957,0.0031123729422688484,-2.398263454437256,-2.3124639987945557,0.03912869468331337,-4.479091167449951,0.5060052871704102,1.0830985307693481,0.6006991863250732,-0.09022141247987747
16,0,walk,0.5,-0.5176870822906494,-0.03434627503156662,6.60033793651619,1,0,0,1,1.7129133939743042,1.0788410902023315,1.981369972229004,1.811352014541626,3.9534194469451904,0.8500375747680664,2.3042707443237305,5.4947309494018555,0.3100896179676056,-1.6980623006820679,2.9049277305603027,-0.17043814063072205,-2.8003084659576416,-2.690472364425659,-0.08188769221305847,-3.1744158267974854,0.595637321472168,1.2217915058135986,0.4420293867588043,-0.04369540885090828
17,0,walk,0.5,-0.5172930955886841,-0.03061533346772194,7.0079311827839925,1,0,0,1,1.8143507242202759,1.1532182693481445,1.976332187652588,1.8816704750061035,3.988694190979004,0.8932267427444458,2.431117296218872,5.5982489585876465,0.328713059425354,-1.5949804782867432,2.6881072521209717,-0.3037671744823456,-2.3110432624816895,-2.4853854179382324,-0.049729034304618835,-2.7846977710723877,1.7539997100830078,1.158571481704712,0.3341550827026367,-0.04117695987224579
18,0,walk,0.5,-0.5091579556465149,-0.023684218525886536,7.392642441558607,1,0,0,1,1.890102744102478,1.3747857809066772,1.9770207405090332,1.9311445951461792,4.0667724609375,1.0258984565734863,2.54390549659729,5.770501136779785,1.0442461967468262,-3.050100088119507,2.4395532608032227,-0.2986953854560852,-0.6635587811470032,-2.527597427368164,-0.03785764425992966,-2.8166017532348633,2.620579242706299,1.0821874141693115,0.2363453060388565,-0.10481952130794525
19,0,walk,0.5,-0.4847026467323303,-0.005312302615493536,7.774705294482549,0,0,0,1,1.938247799873352,1.604651927947998,1.9723175764083862,1.9452173709869385,4.188365459442139,1.1287176609039307,2.677189826965332,5.949448585510254,1.2085952758789062,-3.624937057495117,0.9828434586524963,-0.4200376272201538,1.0941295623779297,-2.0181756019592285,-0.10411886125802994,-2.9863429069519043,3.429765224456787,0.8025438785552979,0.35697391629219055,-0.34539714455604553
20,0,walk,0.5,-0.45357567071914673,0.017639130353927612,8.145527363579943,0,0,0,1,1.966474175453186,1.7688817977905273,1.9717575311660767,1.9245524406433105,4.313791751861572,1.2580883502960205,2.800191640853882,6.096920490264893,1.0435539484024048,-2.920783519744873,0.09150812029838562,-0.3996523916721344,2.069899082183838,-1.6235636472702026,-0.11810178309679031,-3.0645577907562256,3.9505813121795654,0.5891361236572266,0.4846118986606598,-0.557819128036499
21,0,walk,0.5,-0.42533957958221436,0.043173957616090775,8.481564133008108,0,0,0,1,1.9822378158569336,1.8711673021316528,1.9798457622528076,1.8955804109573364,4.424124717712402,1.374414324760437,2.9212775230407715,6.189304828643799,0.863536536693573,-1.6321152448654175,-0.2198254019021988,-0.37590140104293823,1.92178213596344,-1.3586534261703491,-0.10586930811405182,-3.1310806274414062,4.336910247802734,0.3724227845668793,0.5943297147750854,-0.7274168133735657
22,0,walk,0.5,-0.4016284942626953,0.07027227431535721,8.762823639066417,0,0,0,1,1.9907596111297607,1.9304428100585938,1.9874545335769653,1.8943372964859009,4.5051679611206055,1.4846479892730713,3.014314889907837,6.236366271972656,0.7492536902427673,-0.2792623043060303,-0.16226528584957123,-0.32456812262535095,0.949351966381073,-1.1767535209655762,-0.10102628171443939,-3.0009400844573975,4.2352519035339355,0.2700994610786438,0.5659749507904053,-0.7857449650764465
23,0,walk,0.5,-0.3798418641090393,0.09879735857248306,8.978617489477445,0,0,0,1,1.9952603578567505,1.9632976055145264,1.979193925857544,1.9203991889953613,4.572445392608643,1.5747512578964233,3.0834052562713623,6.252203941345215,0.6378011107444763,0.8436728119850159,0.03537237271666527,-0.23302137851715088,-0.30910441279411316,-0.9913038015365601,-0.11093969643115997,-2.6079065799713135,3.707918405532837,0.14477570354938507,0.5224829912185669,-0.7985397577285767
24,0,walk,0.5,-0.3563171625137329,0.1279473751783371,9.12628191046489,0,0,0,1,1.9975961446762085,1.9666101932525635,1.901926875114441,1.9492136240005493,4.6362624168396,1.6590371131896973,3.144320011138916,0.0015025138854980469,0.5089884400367737,1.639613151550293,0.2378615438938141,-0.08528224378824234,-1.4441170692443848,-0.7706501483917236,-0.12186599522829056,-1.7889095544815063,2.819042682647705,0.09042028337717056,0.412148654460907,-0.7597900629043579
25,0,walk,0.5,-0.3389505445957184,0.144797682762146,9.225335875129353,0,0,1,1,1.9987921714782715,1.9666376113891602,1.8310757875442505,1.8650048971176147,4.80022668838501,1.72438645362854,3.368927001953125,0.1535414606332779,0.010531610809266567,2.2870712280273438,0.41806891560554504,-0.23417486250400543,-2.116868734359741,-0.6111496686935425,-0.3983110189437866,-0.06834755092859268,-0.4164220988750458,-0.3061144948005676,0.30476266145706177,-0.7631311416625977
26,0,walk,0.5,-0.32838964462280273,0.14537174999713898,9.313388966361865,0,0,1,1,1.9993977546691895,1.976422905921936,1.8430588245391846,1.666373610496521,4.989601135253906,1.8995323181152344,3.5605785846710205,0.3977214992046356,-0.19594034552574158,3.116856098175049,0.7763793468475342,-0.15835680067539215,-3.0510778427124023,0.13716672360897064,-0.5903853178024292,0.2279716283082962,-0.8066452741622925,-1.0214345455169678,2.04105544090271,-1.149029016494751
27,0,walk,0.5,-0.34190744161605835,0.13490189611911774,9.404476369133155,0,0,1,0,1.9997014999389648,1.9834017753601074,1.8915833234786987,1.457364559173584,5.160701274871826,2.040754556655884,3.7516162395477295,0.5810662508010864,0.053857527673244476,3.6314992904663086,1.0767409801483154,0.04495625197887421,-4.267891883850098,0.8288861513137817,-0.48264533281326294,0.2398330271244049,-1.0131456851959229,-1.0950721502304077,2.97349214553833,-3.3058583736419678
28,0,walk,0.5,-0.3639776110649109,0.12476140260696411,9.490710068725505,0,0,1,0,1.9998527765274048,1.9882851839065552,1.9335685968399048,1.3075623512268066,5.321388244628906,2.188802719116211,3.9183921813964844,0.7502372860908508,0.2965240180492401,3.806818723678589,1.3494203090667725,0.17901358008384705,-5.271890640258789,1.6005070209503174,-0.31513693928718567,0.0024425946176052094,-0.9816559553146362,-1.0836312770843506,2.243770122528076,-4.3524169921875
29,0,walk,0.5,-0.37884750962257385,0.11624400317668915,9.57212336231112,0,0,1,0,1.9999278783798218,1.992746114730835,1.9618711471557617,1.2788125276565552,5.453143119812012,2.334444284439087,4.0896406173706055,0.8811917901039124,0.3579851984977722,3.745753288269043,1.5181317329406738,0.2787489593029022,-5.827267646789551,2.4202122688293457,-0.16297683119773865,-0.1851496547460556,-0.9769320487976074,-0.9928370118141174,1.2505954504013062,-4.4307403564453125
30,0,walk,0.5,-0.3797149658203125,0.1086067408323288,9.658437316626216,0,0,1,0,1.999964714050293,1.995810627937317,1.9789998531341553,1.3953156471252441,5.542354583740234,2.479844808578491,4.259120941162109,0.9801158308982849,0.2495638132095337,3.464101791381836,1.5097047090530396,0.3272034525871277,-5.930391311645508,3.220083475112915,-0.07390526682138443,-0.20187139511108398,-1.0969513654708862,-0.8060745000839233,0.9214052557945251,-3.890751838684082
31,0,walk,0.5,-0.36920955777168274,0.10069140046834946,9.759836597496932,0,0,1,0,1.9784643650054932,1.997683048248291,1.988757848739624,1.5813018083572388,5.6498332023620605,2.6363465785980225,4.410987854003906,1.0860482454299927,0.08202177286148071,3.014468193054199,1.3553144931793213,0.3056163191795349,-5.7771782875061035,4.056225299835205,-0.034554071724414825,-0.049951788038015366,-1.3567959070205688,-0.5700829029083252,1.2715610265731812,-3.1674842834472656
32,0,walk,0.5,-0.3545418679714203,0.09165575355291367,9.876822370053619,0,0,1,0,1.9332987070083618,1.998755931854248,1.9941052198410034,1.7430508136749268,5.773290634155273,2.789958953857422,4.538914203643799,1.1901476383209229,-0.04147554934024811,2.4428482055664062,1.0061770677566528,0.25227582454681396,-5.453261852264404,4.714921951293945,-0.026433022692799568,0.15502597391605377,-1.6588926315307617,-0.3815452456474304,1.594997763633728,-2.4714300632476807
33,0,walk,0.5,-0.3396148681640625,0.07970396429300308,10.002604572487634,1,0,1,0,1.8924280405044556,1.999346137046814,1.996957778930664,1.8213168382644653,5.894040107727051,2.9192495346069336,4.665719509124756,1.2983574867248535,-0.08923518657684326,1.199183464050293,-0.47994470596313477,0.19394171237945557,-4.883084297180176,4.9120402336120605,-0.0989040806889534,0.2735709547996521,-1.805991530418396,-0.3325536847114563,1.428633689880371,-2.0214085578918457
34,0,walk,0.5,-0.31377026438713074,0.057042136788368225,10.11473920318632,1,0,1,0,1.88090980052948,1.9996620416641235,1.9984493255615234,1.8125213384628296,6.01426362991333,3.0216307640075684,4.784792423248291,1.425523281097412,-0.32478007674217224,0.9664044380187988,-1.719062328338623,0.23865164816379547,-4.0586113929748535,4.727438926696777,-0.2641751170158386,0.5702939629554749,-2.025081157684326,-0.4295620918273926,0.7042200565338135,-1.772619605064392
35,0,walk,0.5,-0.2871905565261841,0.027316518127918243,10.192911572010761,1,0,1,0,1.9032284021377563,1.9998276233673096,1.9992175102233887,1.7647846937179565,6.133900165557861,3.1319000720977783,4.899322032928467,1.5717161893844604,-0.3593326508998871,0.9426388740539551,-1.3842123746871948,0.2746686041355133,-3.3367810249328613,4.6402692794799805,-0.3474164605140686,0.8246485590934753,-2.1554665565490723,-0.3442555069923401,-0.5701919198036194,-1.4894969463348389
36,0,walk,0.5,-0.257427841424942,-0.009055161848664284,10.236979952535684,1,0,1,0,1.936288833618164,1.9999130964279175,1.9996083974838257,1.7532007694244385,6.252222061157227,3.2349143028259277,5.009490489959717,1.6969774961471558,-0.44970086216926575,0.8711408376693726,-1.018572211265564,0.2901785671710968,-2.332733631134033,3.4754464626312256,-0.4783845841884613,0.9718847870826721,-2.1304261684417725,-0.20746417343616486,-1.8190793991088867,-1.094079613685608
37,0,walk,0.5,-0.22548907995224,-0.049704864621162415,10.255512817074866,1,0,1,0,1.9619171619415283,1.999956488609314,1.9998054504394531,1.8039894104003906,0.08255040645599365,3.3436739444732666,5.114285469055176,1.7864930629730225,-0.47521525621414185,0.8108859658241272,-0.7083702683448792,0.2710648477077484,-1.3634530305862427,2.2994213104248047,-0.5255582928657532,1.1182118654251099,-2.1292355060577393,0.08100787550210953,-2.696645498275757,-0.659302830696106
38,0,walk,0.5,-0.19436174631118774,-0.0872846245765686,10.263649279923644,1,0,1,0,1.9756323099136353,1.9999783039093018,1.9999037981033325,1.8721272945404053,0.21938441693782806,3.5182814598083496,5.224124431610107,1.8900542259216309,-0.3026426434516907,0.865604817867279,-0.48828840255737305,0.197374165058136,-0.5320972204208374,1.413954496383667,-0.4344756603240967,1.160531997680664,-2.1228907108306885,0.38040691614151,-3.4446804523468018,-0.11983726173639297
39,0,walk,0.5,-0.16426827013492584,-0.12069712579250336,10.273968841985887,0,0,1,0,1.9835923910140991,1.9999892711639404,1.9999526739120483,1.9239401817321777,0.3530362844467163,3.667900323867798,5.354275703430176,2.0159778594970703,-0.11327707767486572,1.7867156267166138,-1.7881648540496826,-0.019334256649017334,0.2395421862602234,0.76473468542099,-0.3849817216396332,1.0223917961120605,-1.9553275108337402,0.4356048107147217,-4.220519065856934,0.5517547130584717
40,0,walk,0.5,-0.1341806948184967,-0.15738645195960999,10.293194116952181,0,0,1,0,1.9900760650634766,1.9999947547912598,1.9999767541885376,1.9571322202682495,0.5039225816726685,3.8229281902313232,5.478202819824219,2.153301954269409,-0.003049631370231509,2.460261344909668,-3.2156405448913574,-0.19597311317920685,1.0161069631576538,0.3231349289417267,-0.38853833079338074,0.861749529838562,-1.7357118129730225,0.3657151758670807,-4.914209842681885,1.3283823728561401
41,0,walk,0.5,-0.12142408639192581,-0.188766211271286,10.302704301597778,0,0,1,1,1.9943486452102661,1.9999974966049194,1.9999886751174927,1.976678490638733,0.6639119386672974,3.98626971244812,5.6179728507995605,2.2965612411499023,0.6971307992935181,2.5762534141540527,-4.449042797088623,0.1031423807144165,1.497876524925232,-0.06472771614789963,0.008934181183576584,0.2308982014656067,-1.1028507947921753,0.03607339411973953,0.6063679456710815,-1.9695172309875488
42,0,walk,0.5,-0.11848606169223785,-0.19377541542053223,10.22204147504722,0,0,1,1,1.996903896331787,1.999998688697815,1.9999945163726807,1.9301578998565674,0.821061372756958,4.1745100021362305,5.799337863922119,2.477703809738159,0.9028943777084351,2.1693310737609863,-5.016857624053955,0.10058099031448364,1.955021619796753,-0.37369394302368164,0.2246021330356598,-0.9345806241035461,0.1423366218805313,0.20180565118789673,-0.6691442131996155,-0.5855288505554199
43,0,walk,0.5,-0.09790046513080597,-0.1903589963912964,10.009748096585822,0,0,1,1,1.998348593711853,1.9999994039535522,1.9999973773956299,1.823280692100525,1.003149390220642,4.331019401550293,5.97203254699707,2.6738667488098145,0.7103239297866821,1.5969003438949585,-5.327052593231201,0.07952237129211426,2.6626551151275635,-0.28526994585990906,0.3063451647758484,-1.7218149900436401,1.0569086074829102,0.1820172667503357,-2.0116279125213623,0.6771920919418335
44,0,walk,0.5,-0.06134307011961937,-0.18437078595161438,9.651609688777143,0,1,1,1,1.9991364479064941,1.9999994039535522,1.999998688697815,1.7113174200057983,1.1925663948059082,4.496561050415039,6.140716075897217,2.8473408222198486,0.4534755349159241,0.6420688629150391,-5.229210376739502,0.09968982636928558,3.45497989654541,-0.180372953414917,0.31772148609161377,-2.279825448989868,1.8133600950241089,0.11547279357910156,-2.993690252304077,1.695741057395935
45,0,walk,0.5,-0.01907828077673912,-0.17247407138347626,9.151007195260336,0,1,1,1,1.9995554685592651,1.9999994039535522,1.9999994039535522,1.6227589845657349,1.3677618503570557,4.658118724822998,0.020454298704862595,2.9937703609466553,0.17996446788311005,-0.6705111265182495,-4.572266578674316,0.4179527461528778,1.9898713827133179,-1.8717565536499023,0.3768186867237091,-2.396399974822998,1.9158101081848145,0.15279878675937653,-3.453249216079712,2.3979172706604004
46,0,walk,0.5,0.044962551444768906,-0.14945761859416962,8.534571523609284,0,1,1,1,1.9997739791870117,1.9999994039535522,1.9999994039535522,1.639520287513733,1.5560822486877441,4.834204196929932,0.16471417248249054,3.2055606842041016,0.010166255757212639,-2.1761229038238525,-3.6730539798736572,0.6506849527359009,1.616179347038269,-0.9829490184783936,0.7335205674171448,-0.2552151679992676,1.7329179048538208,0.24394716322422028,-3.448134422302246,2.7580270767211914
47,0,walk,0.5,0.11411837488412857,-0.11587601155042648,7.80271846158971,0,1,1,1,1.999886155128479,1.9999994039535522,1.9999994039535522,1.7400407791137695,1.7120755910873413,5.027962684631348,0.35939472913742065,3.3836889266967773,-0.22707220911979675,-3.648665189743042,-2.580735445022583,0.5787798166275024,1.8469213247299194,-0.09800052642822266,0.8493822813034058,3.710277557373047,0.11881053447723389,0.1551295667886734,-3.2030956745147705,2.870464324951172
48,0,walk,0.5,0.1720210313796997,-0.07814045995473862,6.979161999113076,0,1,1,1,1.9999431371688843,1.9999994039535522,1.977649211883545,1.8340742588043213,1.8826109170913696,5.231071472167969,0.5610932111740112,3.602832078933716,-0.2993836998939514,-4.956151962280273,-1.3639856576919556,0.4609236717224121,2.073943614959717,0.7629184722900391,0.7623780965805054,7.54008674621582,-0.6973094940185547,0.05415459722280502,-2.9756627082824707,2.9483144283294678
49,0,walk,0.5,0.21978408098220825,-0.03775244951248169,6.100406082198514,0,1,1,1,1.999971628189087,1.9999994039535522,1.8696565628051758,1.833062767982483,2.083186149597168,5.4322829246521,0.7938621044158936,3.850644588470459,-0.28897517919540405,-6.155553340911865,0.15859833359718323,0.3530780076980591,2.1790969371795654,1.654411792755127,0.4918134808540344,10.96525764465332,-0.8684405088424683,0.014253906905651093,-2.4943721294403076,2.737438678741455
50,0,walk,0.5,0.2466343194246292,-0.0006766373990103602,5.248067202559446,0,1,0,1,1.999985933303833,1.9999994039535522,1.647404432296753,1.663374423980713,2.3198935985565186,5.626884460449219,1.0179575681686401,4.117856502532959,-0.3362809419631958,-7.389854431152344,2.118251323699951,0.09077304601669312,2.1572108268737793,2.464540481567383,0.39217817783355713,11.429038047790527,-0.15512454509735107,-0.08180215209722519,-1.95338773727417,2.394598960876465
51,0,walk,0.5,0.2627422511577606,0.033458951860666275,4.516446793858476,0,1,0,1,1.9999932050704956,1.9887875318527222,1.410889744758606,1.4332324266433716,2.5443646907806396,5.770387649536133,1.1833666563034058,4.346147060394287,-0.4849548935890198,-8.15907096862793,3.932786703109741,-0.15831631422042847,1.9640485048294067,2.905226230621338,0.5471655130386353,9.655241966247559,-0.30762383341789246,-0.18198052048683167,-1.284855604171753,1.8387515544891357
52,0,walk,0.5,0.28237658739089966,0.0651123896241188,3.951649913653659,0,1,0,1,1.9999966621398926,1.9815492630004883,1.2524477243423462,1.2578392028808594,2.7229011058807373,5.9038190841674805,1.3309695720672607,4.509078502655029,-0.6747164130210876,-8.021387100219727,4.892701148986816,-0.4365084767341614,1.8135820627212524,3.1275553703308105,0.9307331442832947,6.255162715911865,-1.1241899728775024,-0.2922554314136505,-0.6653799414634705,1.289372205734253
53,0,walk,0.5,0.3163812756538391,0.09576744586229324,3.541700892452436,0,1,0,1,1.9999983310699463,1.9854356050491333,1.1960386037826538,1.1453732252120972,2.8594181537628174,6.040722846984863,1.4634644985198975,4.673824787139893,-0.7240062355995178,-7.054617404937744,5.0467209815979,-0.600204586982727,1.7085806131362915,3.2115211486816406,1.1043771505355835,3.0743601322174072,-1.5855523347854614,-0.36720243096351624,-0.061607878655195236,0.7602978944778442
54,0,walk,0.5,0.3620060086250305,0.1261342167854309,3.248458246382163,0,1,0,1,1.9999994039535522,1.97598397731781,1.2666020393371582,1.1608965396881104,2.936850070953369,6.1291022300720215,1.5796051025390625,4.798253059387207,-0.4780561327934265,-4.928461074829102,3.469829559326172,-0.7091612219810486,1.7957000732421875,3.436202049255371,0.9534578919410706,0.7848773002624512,-1.5823146104812622,-0.3229553699493408,0.4875375032424927,0.32641708850860596
55,0,walk,0.5,0.37755757570266724,0.14006081223487854,3.0329574537752095,0,1,0,1,1.9999994039535522,1.8978009223937988,1.4523115158081055,1.346168875694275,3.009622097015381,6.227986812591553,1.656253457069397,4.809077739715576,-0.254753053188324,1.0017757415771484,0.5251385569572449,-1.037126898765564,1.7381476163864136,3.678060531616211,0.1257711946964264,-0.7982385754585266,-1.1884324550628662,-0.7313633561134338,1.0090917348861694,-0.0824560672044754
56,0,walk,0.5,0.36666521430015564,0.13920246064662933,2.882459571499268,0,1,0,1,1.9645487070083618,1.6888055801391602,1.6519113779067993,1.5767908096313477,3.0857183933258057,0.0721881166100502,1.666849136352539,4.834936141967773,-0.35742393136024475,0.9510528445243835,0.9418658018112183,-0.8464893698692322,1.9311155080795288,3.045935869216919,-0.16710199415683746,-1.6991554498672485,-0.9352845549583435,-0.7457758784294128,1.2919567823410034,-0.23034623265266418
57,0,walk,0.5,0.3479067087173462,0.13071539998054504,2.7660375029925195,0,0,0,0,1.8423982858657837,1.4429426193237305,1.795923113822937,1.7148070335388184,3.222339391708374,0.19702234864234924,1.7374324798583984,4.833919525146484,-0.21390140056610107,0.8631693720817566,1.1196807622909546,-0.6912917494773865,3.2426788806915283,1.5202994346618652,-0.27344992756843567,-2.3128299713134766,-0.612960159778595,-0.571641206741333,1.2898236513137817,-0.1601918786764145
58,0,walk,0.5,0.32723164558410645,0.12635932862758636,2.6444518114732416,0,0,0,0,1.6291251182556152,1.261397123336792,1.8860301971435547,1.7773993015289307,3.359673500061035,0.3251954913139343,1.7955900430679321,4.867559909820557,0.18049243092536926,0.7954242825508118,1.0291756391525269,-0.47700390219688416,3.515320301055908,-0.7820478081703186,-0.23577673733234406,-2.6933796405792236,-0.37214455008506775,-0.22745896875858307,1.0737336874008179,0.07652830332517624
59,0,walk,0.5,0.31572651863098145,0.13153477013111115,2.4968258102998786,0,0,0,0,1.4682508707046509,1.1465944051742554,1.9383878707885742,1.8225464820861816,3.4738242626190186,0.41558581590652466,1.8676737546920776,4.919765949249268,0.5814654231071472,0.7955509424209595,0.8565028309822083,-0.5495432615280151,2.544126272201538,-1.9412412643432617,-0.16883766651153564,-2.876309633255005,-0.0759265348315239,0.056411951780319214,0.8995521068572998,0.2672532796859741
