step,env,gait,vx_cmd,bvx,bvy,yaw_deg,ct_FL,ct_FR,ct_RL,ct_RR,cpg_r_FL,cpg_r_FR,cpg_r_RL,cpg_r_RR,cpg_theta_FL,cpg_theta_FR,cpg_theta_RL,cpg_theta_RR,FL_hip,FL_thigh,FL_calf,FR_hip,FR_thigh,FR_calf,RL_hip,RL_thigh,RL_calf,RR_hip,RR_thigh,RR_calf
17,0,walk,0.5,-0.1623692363500595,-0.10540591925382614,-0.6747065234205167,1,0,0,1,1.999833106994629,1.9952361583709717,1.9982962608337402,1.9938064813613892,4.463852405548096,1.4886631965637207,2.875828504562378,6.11284065246582,1.9449553489685059,1.1688165664672852,-2.219813108444214,0.34889188408851624,-3.3624002933502197,-2.2421391010284424,-0.6333152651786804,-4.3229498863220215,3.3316144943237305,-0.7046701312065125,2.290182590484619,-3.515887498855591
18,0,walk,0.5,-0.15645411610603333,-0.09930897504091263,-1.3026353223714375,1,0,1,1,1.9999181032180786,1.9974201917648315,1.9960616827011108,1.9968067407608032,4.506991386413574,1.5382449626922607,2.9286744594573975,6.1197896003723145,1.7210890054702759,0.8952925801277161,-2.050969123840332,-0.44116535782814026,-3.210885763168335,-1.8690011501312256,-0.49806714057922363,1.5990225076675415,-3.590146064758301,-1.148224115371704,1.517303705215454,-2.9002957344055176
19,0,walk,0.5,-0.16192297637462616,-0.12402445822954178,-1.8993972744485024,1,1,1,1,1.999959945678711,1.9986358880996704,1.9087425470352173,1.9983736276626587,4.559446811676025,1.5687507390975952,3.011166572570801,6.273355484008789,1.493869423866272,0.3452102839946747,-1.8724069595336914,1.023590087890625,1.1710312366485596,-3.4453911781311035,-0.7289141416549683,0.5872136354446411,-2.2993388175964355,-1.3427647352218628,0.25510555505752563,-1.924780011177063
20,0,walk,0.5,-0.15411749482154846,-0.13227786123752594,-2.446794674629535,1,1,1,1,1.9999803304672241,1.9992915391921997,1.7130151987075806,1.9991799592971802,4.7114033699035645,1.7312774658203125,3.1523351669311523,0.16768769919872284,1.2090317010879517,-0.0011983942240476608,-1.1857550144195557,0.8477704524993896,0.8780567646026611,-3.003929853439331,-0.8439610004425049,0.15283489227294922,-1.4292511940002441,-1.38031804561615,-0.31898969411849976,-1.2924292087554932
21,0,walk,0.5,-0.13044214248657227,-0.1431843638420105,-2.939237866852526,1,1,1,1,1.9999903440475464,1.9996370077133179,1.6137253046035767,1.9100836515426636,4.941023826599121,1.9027680158615112,3.4636926651000977,0.3809134066104889,1.0932663679122925,0.12355859577655792,-0.6080456972122192,0.7439243793487549,0.6145585775375366,-1.9858276844024658,-0.7819352746009827,0.4545894265174866,-1.1985702514648438,-1.3010663986206055,0.07432545721530914,-1.1784396171569824
22,0,walk,0.5,-0.13628505170345306,-0.14887641370296478,-3.3840616205124228,1,0,1,1,1.9999953508377075,1.9998161792755127,1.6776089668273926,1.737126111984253,5.108453273773193,2.0716004371643066,3.7035367488861084,0.5795096755027771,0.8439396023750305,1.57438063621521,0.7983088493347168,0.7893158197402954,0.5544217824935913,-1.2215862274169922,-0.6497135758399963,0.8329598903656006,-1.1036851406097412,-0.7207145094871521,0.8315898180007935,-1.2826030254364014
23,0,walk,0.5,-0.1864643394947052,-0.1395254135131836,-3.7750314670008844,1,0,1,1,1.999997854232788,1.9761470556259155,1.7855470180511475,1.5960854291915894,5.287131309509277,2.204704999923706,3.89089298248291,0.7067351937294006,0.4390876293182373,3.1363091468811035,1.7522125244140625,0.5779157280921936,-0.023636918514966965,-0.1938086748123169,-0.6190431714057922,0.8505532741546631,-0.7332798838615417,0.10222582519054413,0.9327780604362488,-1.5722891092300415
24,0,walk,0.5,-0.25772592425346375,-0.12463989853858948,-4.128970589130476,1,0,1,1,1.9999990463256836,1.9191945791244507,1.8711092472076416,1.5325543880462646,5.4050140380859375,2.335865020751953,4.056023120880127,0.7757503986358643,0.09245240688323975,4.265936374664307,2.7437028884887695,0.39809030294418335,-0.6784337162971497,0.7490860819816589,-0.6072164177894592,0.6830368638038635,-0.2432081699371338,0.44768255949020386,0.5442340970039368,-1.5636252164840698
25,0,walk,0.5,-0.32829537987709045,-0.10744819045066833,-4.456729169284585,1,0,1,1,1.9999994039535522,1.834778070449829,1.9268850088119507,1.5797392129898071,5.494501113891602,2.469773292541504,4.198132038116455,0.8199129700660706,-0.28081080317497253,5.162907123565674,4.037899017333984,0.29033324122428894,-1.2685352563858032,1.6037031412124634,-0.549660325050354,0.49564212560653687,0.22301021218299866,0.7687673568725586,0.2904558777809143,-1.3446348905563354
26,0,walk,0.5,-0.3815082013607025,-0.09152409434318542,-4.760124464669259,1,0,1,1,1.9999994039535522,1.701867938041687,1.9600471258163452,1.7001876831054688,5.579509258270264,2.59346604347229,4.321423530578613,0.8849003911018372,-0.7039752006530762,5.726701259613037,5.090987205505371,0.15362727642059326,-1.6990076303482056,2.3803060054779053,-0.5273928642272949,0.41442346572875977,0.558364748954773,1.1443852186203003,0.4209240972995758,-1.151088833808899
27,0,walk,0.5,-0.407292902469635,-0.08253715932369232,-5.044609954449929,1,0,1,1,1.981968641281128,1.509596347808838,1.931369662284851,1.813402533531189,5.695708274841309,2.7085461616516113,4.412307262420654,0.9672375321388245,-1.0424489974975586,5.72474479675293,5.930002689361572,-0.020221902057528496,-2.001899242401123,3.1639347076416016,-0.5534119606018066,0.4820045232772827,0.7276855707168579,1.2915594577789307,0.7068148851394653,-1.0302352905273438
28,0,walk,0.5,-0.4070523977279663,-0.08244013041257858,-5.321617667749905,1,0,1,1,1.8805307149887085,1.3499401807785034,1.8184105157852173,1.8469856977462769,5.854792594909668,2.819272756576538,4.50958776473999,1.0591769218444824,-1.008055329322815,5.0122857093811035,4.644323825836182,-0.070686936378479,-1.9955748319625854,3.736687421798706,-0.5735862255096436,0.6611056327819824,0.7097820043563843,1.1795636415481567,0.683564305305481,-1.0868288278579712
29,0,walk,0.5,-0.39871901273727417,-0.08349376171827316,-5.604454093732841,0,0,1,0,1.6921095848083496,1.3302973508834839,1.6771554946899414,1.6965833902359009,6.036858558654785,2.9519190788269043,4.6869916915893555,1.2182852029800415,-1.4864004850387573,4.909895896911621,6.09844970703125,0.11989235132932663,-2.0302679538726807,4.056865692138672,-0.310719758272171,0.8662744760513306,0.6248834133148193,1.30682373046875,-0.6520448923110962,-1.657057285308838
30,0,walk,0.5,-0.4118439555168152,-0.08305426687002182,-5.898328959188163,0,0,1,0,1.5778160095214844,1.4463870525360107,1.5749900341033936,1.4607625007629395,6.200348377227783,3.0549402236938477,4.786930084228516,1.4924046993255615,-1.522276759147644,4.542088031768799,4.878300189971924,0.002994423732161522,-2.9940948486328125,4.242924690246582,0.2752305567264557,1.0590229034423828,0.8191013336181641,0.979827880859375,-3.233001708984375,-2.3991105556488037
31,0,walk,0.5,-0.4292678236961365,-0.08529067039489746,-6.206048618091101,0,0,1,0,1.611005425453186,1.6150648593902588,1.5629256963729858,1.2903094291687012,0.08313778042793274,3.167252779006958,4.9112725257873535,1.7281877994537354,-1.332076072692871,4.092258453369141,2.7265048027038574,-0.3725239634513855,-4.836369514465332,4.5415568351745605,0.8112270832061768,1.4150885343551636,0.9343244433403015,0.7830557227134705,-4.750213623046875,-2.057771921157837
32,0,walk,0.5,-0.42719563841819763,-0.09935396909713745,-6.538573816512233,0,1,1,0,1.6858736276626587,1.762055516242981,1.6533503532409668,1.2904657125473022,0.23507091403007507,3.334728717803955,5.06066370010376,1.9056464433670044,-1.0415154695510864,4.278592586517334,0.32550954818725586,-1.38767671585083,-8.800568580627441,5.18712854385376,1.0978031158447266,1.9590901136398315,0.7719048857688904,0.548232913017273,-4.73783540725708,-1.1508857011795044
33,0,walk,0.5,-0.39952367544174194,-0.13134722411632538,-6.925065620226105,0,0,1,0,1.668566346168518,1.8627166748046875,1.773980975151062,1.4556256532669067,0.30529046058654785,3.4957079887390137,5.228475570678711,2.0230777263641357,-0.5726686120033264,3.879465103149414,-0.7032470107078552,-0.9099416732788086,-9.908244132995605,3.6391565799713135,1.0611200332641602,2.555723190307617,0.5716010332107544,0.031797733157873154,-4.603682518005371,-0.3454095423221588
34,0,walk,0.5,-0.3599678874015808,-0.16472724080085754,-7.3590737693352875,0,0,1,0,1.5609608888626099,1.9241278171539307,1.865602970123291,1.6499325037002563,0.41317591071128845,3.610661268234253,5.309561729431152,2.080712080001831,-0.262021005153656,2.7519750595092773,-2.104517936706543,-0.41380774974823,-8.509636878967285,2.086735963821411,0.7813546657562256,2.7053442001342773,0.5241575241088867,-0.2620149850845337,-4.896218299865723,0.10005514323711395
35,0,walk,0.5,-0.3103504478931427,-0.19755160808563232,-7.812781891558078,0,0,1,0,1.4654016494750977,1.9592831134796143,1.924267053604126,1.7934112548828125,0.5010622143745422,3.6879496574401855,5.350569725036621,2.098098039627075,-0.03816329687833786,1.1729023456573486,-2.975384473800659,-0.250997394323349,-6.19577169418335,1.1058526039123535,0.3842625617980957,2.530743360519409,0.49723827838897705,-0.2284363955259323,-4.910001277923584,0.21614837646484375
36,0,walk,0.5,-0.25390955805778503,-0.22992296516895294,-8.26973776873121,0,0,1,0,1.4357205629348755,1.978611707687378,1.9588038921356201,1.8841426372528076,0.5660618543624878,3.7260453701019287,5.3737568855285645,2.143944025039673,0.03579271584749222,0.003004110883921385,-3.066234827041626,-0.19944292306900024,-3.9032275676727295,0.618166446685791,-0.14719384908676147,2.066067695617676,0.035602569580078125,-0.07868778705596924,-4.798511981964111,0.49152857065200806
37,0,walk,0.5,-0.1926030069589615,-0.26474082469940186,-8.725293457124488,0,0,1,0,1.485088586807251,1.9889463186264038,1.9781427383422852,1.9371849298477173,0.6328862309455872,3.788238048553467,5.4151201248168945,2.2001380920410156,-0.026700103655457497,-0.15284986793994904,-2.7572548389434814,-0.07366331666707993,-1.9239698648452759,0.36513859033584595,-0.496675968170166,1.8325762748718262,-0.207737997174263,0.13695408403873444,-4.62385368347168,0.8300964832305908
38,0,walk,0.5,-0.13183170557022095,-0.2993418872356415,-9.179232952005414,0,0,1,0,1.612128496170044,1.9943596124649048,1.988616704940796,1.9667528867721558,0.7313966751098633,3.91987943649292,5.540507793426514,2.318049669265747,-0.17113786935806274,0.6791226863861084,-2.4043171405792236,0.013103026896715164,-0.12859398126602173,0.07662815600633621,-0.41690167784690857,2.1146585941314697,-0.3699427545070648,0.13659924268722534,-4.863773345947266,1.6030025482177734
39,0,walk,0.5,-0.07335752248764038,-0.3353370726108551,-9.63318354594374,0,0,1,0,1.752252221107483,1.997151494026184,1.9941562414169312,1.982716679573059,0.8872544765472412,4.104820251464844,5.7663140296936035,2.508779287338257,-0.19339412450790405,1.8134161233901978,-2.421051025390625,0.039323337376117706,1.6584672927856445,-0.21768498420715332,-0.28794240951538086,2.2646515369415283,-0.41893360018730164,0.07687336951494217,-5.699851989746094,3.0018200874328613
40,0,walk,0.5,-0.035591043531894684,-0.3675646483898163,-10.098540555795987,0,0,1,1,1.854343056678772,1.9985735416412354,1.9970341920852661,1.9911400079727173,1.0619539022445679,4.299922466278076,5.992814064025879,2.7106552124023438,0.20787413418293,2.1355111598968506,-2.789088726043701,0.08423714339733124,3.263401985168457,-0.34881630539894104,-0.10160230100154877,2.0934526920318604,-0.2461070567369461,-0.22271989285945892,-4.893832206726074,1.449650764465332
41,0,walk,0.5,-0.006126537453383207,-0.3948310315608978,-10.587767369250138,0,0,1,1,1.9185093641281128,1.9992905855178833,1.9985085725784302,1.9955085515975952,1.2459290027618408,4.503200054168701,6.201837539672852,2.8930885791778564,0.5184399485588074,1.2832328081130981,-3.1452205181121826,0.008840732276439667,4.722417831420898,-0.2172815352678299,0.03348091244697571,1.6677292585372925,0.1458979696035385,-0.29182255268096924,-4.6971282958984375,1.9949513673782349
42,0,walk,0.5,0.017450056970119476,-0.41663235425949097,-11.107885420772961,0,0,1,1,1.9558908939361572,1.9996494054794312,1.999255895614624,1.9977437257766724,1.4386894702911377,4.702008247375488,0.11737170815467834,3.057488441467285,0.7096429467201233,-0.621639609336853,-3.1932623386383057,-0.009036754257977009,5.897129058837891,0.189960777759552,0.0829816535115242,1.262603759765625,0.3981160819530487,-0.2515263855457306,-4.077212810516357,2.237793445587158
43,0,walk,0.5,0.045099157840013504,-0.4111604690551758,-11.683192254563135,0,0,1,1,1.9766819477081299,1.9998277425765991,1.9996311664581299,1.994964361190796,1.6616661548614502,4.928657054901123,0.31594252586364746,3.2860329151153564,0.9508175253868103,-3.365349531173706,-2.8232009410858154,0.07378485798835754,6.627753734588623,0.7123432159423828,0.5508410930633545,2.45310115814209,1.421447515487671,0.41625282168388367,-0.17051465809345245,0.7718304991722107
44,0,walk,0.5,0.03074500523507595,-0.3968700170516968,-12.372616181458591,0,0,1,1,1.9878895282745361,1.9999157190322876,1.9998180866241455,1.877346158027649,1.8669395446777344,5.135923862457275,0.5579079985618591,3.5290353298187256,0.5368579626083374,-6.184312343597412,-1.668757677078247,-0.14592847228050232,7.010197162628174,1.294280767440796,0.46464842557907104,5.62561559677124,1.0132650136947632,0.31243249773979187,-0.4427504241466522,1.0572731494903564
45,0,walk,0.5,0.016013113781809807,-0.38828912377357483,-13.15748346426851,0,0,1,1,1.9937965869903564,1.965999960899353,1.999910831451416,1.6347191333770752,2.0972983837127686,5.327032089233398,0.7503601908683777,3.798311948776245,0.09978917241096497,-8.673165321350098,0.07279939949512482,-0.3785613775253296,6.904253959655762,1.6995292901992798,0.541434109210968,7.614054203033447,0.7853477001190186,0.2840932607650757,-0.39762210845947266,0.9588100910186768
46,0,walk,0.5,0.004436076153069735,-0.38344496488571167,-13.951281219418222,0,0,0,1,1.9968574047088623,1.8753796815872192,1.999956488609314,1.397638201713562,2.3115265369415283,5.486781120300293,0.9332756996154785,3.9970269203186035,-0.3345753848552704,-10.10973072052002,1.8883333206176758,-0.5195310115814209,6.123940944671631,1.591923713684082,0.8000656366348267,7.764583587646484,0.3384403586387634,0.30947989225387573,-0.2728140652179718,0.7427057027816772
47,0,walk,0.5,0.008518019691109657,-0.3749067783355713,-14.688229602558625,0,0,0,1,1.9984221458435059,1.7856899499893188,1.9999786615371704,1.2312196493148804,2.490326404571533,5.636167049407959,1.1186659336090088,4.161962509155273,-0.6125882863998413,-10.1338472366333,3.122130870819092,-0.5611923336982727,4.738850116729736,1.0802407264709473,1.1112215518951416,5.638209342956543,-1.404089331626892,0.452364444732666,0.043371327221393585,0.5379822254180908
48,0,walk,0.5,0.013311085291206837,-0.3691243529319763,-15.337927441693994,0,0,0,1,1.9992138147354126,1.769628643989563,1.9999897480010986,1.1284443140029907,2.6506152153015137,5.8054094314575195,1.276267409324646,4.363979816436768,-0.8483425974845886,-9.128143310546875,3.9286856651306152,-0.5641820430755615,3.4465813636779785,0.6598082780838013,1.1660629510879517,2.548978805541992,-2.5857279300689697,0.41061657667160034,0.3484281301498413,0.2543731927871704
49,0,walk,0.5,0.03316178545355797,-0.36376726627349854,-15.933649710913336,0,0,0,1,1.9996105432510376,1.8203610181808472,1.9835948944091797,1.177416443824768,2.7769792079925537,5.961240768432617,1.4067302942276,4.602066993713379,-0.80927574634552,-7.530959129333496,4.103982448577881,-0.31737372279167175,2.6305296421051025,0.6801230907440186,0.9005737900733948,-0.41832008957862854,-2.860107898712158,0.3952809274196625,0.49273088574409485,0.08314187824726105
50,0,walk,0.5,0.06158210337162018,-0.3586679697036743,-16.489415373488104,0,0,0,1,1.9998081922531128,1.883687973022461,1.9380708932876587,1.3841465711593628,2.911003828048706,6.169043064117432,1.5644755363464355,4.779585361480713,-0.6296078562736511,-5.905930995941162,4.2264084815979,-0.05302843451499939,2.3153820037841797,0.8808756470680237,0.5061795711517334,-2.9946861267089844,-2.609455108642578,0.3692392110824585,0.5832802057266235,-0.08822720497846603
51,0,walk,0.5,0.09530535340309143,-0.35364440083503723,-17.01215707142586,0,0,0,1,1.9999058246612549,1.9311003684997559,1.8761096000671387,1.608148455619812,3.070807695388794,0.10764168202877045,1.7092440128326416,4.934659957885742,-0.4314793050289154,-4.54302978515625,4.606655597686768,0.27852436900138855,2.5642800331115723,0.014176399447023869,0.11028892546892166,-4.82976770401001,-1.9664877653121948,0.26643091440200806,0.8948644995689392,-0.4190451502799988
52,0,walk,0.5,0.135526642203331,-0.34612491726875305,-17.50752678626479,0,0,0,1,1.9999539852142334,1.9481244087219238,1.8311666250228882,1.7701199054718018,3.263554096221924,0.32355034351348877,1.8521668910980225,5.078891754150391,-0.35626232624053955,-3.1881253719329834,4.241264343261719,0.5548641085624695,3.454057455062866,-2.333282470703125,-0.1369808465242386,-5.8009467124938965,-1.1157371997833252,0.1818990409374237,1.2085802555084229,-0.8064842820167542
53,0,walk,0.5,0.24939091503620148,-0.31450122594833374,-17.911826173805355,0,0,0,1,1.9999775886535645,1.9309395551681519,1.8454312086105347,1.8715674877166748,3.457848072052002,0.4833846986293793,2.0054407119750977,5.2267560958862305,-0.14168190956115723,-1.6555572748184204,2.6819908618927,0.45144882798194885,3.442235231399536,-3.582667350769043,-0.3522920608520508,-6.594313144683838,-0.09667909890413284,0.5842719078063965,1.4312129020690918,-0.6897385120391846
54,0,walk,0.5,0.30156999826431274,-0.2947377562522888,-18.223526979220765,0,0,0,1,1.9999891519546509,1.8792016506195068,1.8937402963638306,1.9305493831634521,3.6395533084869385,0.6258370280265808,2.1250767707824707,5.35227632522583,-0.192368745803833,-0.04242267459630966,1.6507469415664673,0.053323935717344284,2.9067811965942383,-4.448805332183838,-0.24118554592132568,-6.675055027008057,0.6658518314361572,0.6455349326133728,1.7305347919464111,-1.0135858058929443
55,0,walk,0.5,0.35102689266204834,-0.27113649249076843,-18.51913585895162,0,0,0,1,1.9999947547912598,1.8134231567382812,1.93504798412323,1.9633115530014038,3.80877685546875,0.7556635141372681,2.2353358268737793,5.457673072814941,-0.02867588959634304,1.3826723098754883,0.8473563194274902,-0.14339472353458405,1.751278042793274,-4.861800193786621,-0.18384745717048645,-6.638540744781494,1.352501392364502,0.7231407165527344,2.223477363586426,-1.34880793094635
56,0,walk,0.5,0.3977740705013275,-0.24163253605365753,-18.810931785578322,0,0,0,1,1.9999974966049194,1.7914704084396362,1.962774395942688,1.9809558391571045,3.953824281692505,0.8799156546592712,2.3430449962615967,5.571130275726318,0.11934379488229752,2.504060983657837,0.35290974378585815,-0.15517082810401917,0.5352882146835327,-4.831818103790283,-0.24420587718486786,-6.455107688903809,1.9475516080856323,0.8039730787277222,2.6139819622039795,-1.557562232017517
57,0,walk,0.5,0.4425572454929352,-0.20638158917427063,-19.106209401134436,0,0,0,1,1.9999988079071045,1.8311524391174316,1.9795172214508057,1.990248680114746,4.086220741271973,1.0059292316436768,2.4581565856933594,5.703221797943115,0.18181315064430237,3.2860965728759766,0.08006894588470459,-0.036407362669706345,-0.2277146428823471,-4.455615520477295,-0.3361338973045349,-6.179174900054932,2.523216962814331,0.8149980306625366,2.9026689529418945,-1.6516379117965698
58,0,walk,0.5,0.4836651086807251,-0.1662071943283081,-19.409903517295298,0,0,0,1,1.9999994039535522,1.888992190361023,1.9890424013137817,1.9950613975524902,4.213201999664307,1.1353051662445068,2.5944108963012695,5.831060409545898,0.20184354484081268,3.7795939445495605,-0.0628049448132515,0.03575245663523674,-0.6700127124786377,-3.9827914237976074,-0.3909263610839844,-5.933610916137695,3.2097978591918945,0.7662124633789062,3.0486738681793213,-1.6143059730529785
59,0,walk,0.5,0.5204089879989624,-0.12142904847860336,-19.730143766720516,0,0,0,1,1.9999994039535522,1.9336957931518555,1.9942574501037598,1.9975212812423706,4.334909915924072,1.2635443210601807,2.733927011489868,5.945168972015381,0.23699598014354706,4.073511123657227,-0.10836070030927658,0.017850713804364204,-1.2102206945419312,-3.5302109718322754,-0.41274338960647583,-5.573733806610107,3.786046266555786,0.6992955207824707,3.056640625,-1.455548882484436
